waveform	Ch0		Gen	
t0	04.02.2020  15:03:26,447537		04.02.2020  15:03:26,447541	
delta t	8,000000E-6		8,000000E-6	

time[0]	Ch0	time[1]	Gen
04.02.2020  15:03:26,457305	1,493396E+0	04.02.2020  15:03:26,457309	4,951567E+0
04.02.2020  15:03:26,457313	1,507262E+0	04.02.2020  15:03:26,457317	4,946730E+0
04.02.2020  15:03:26,457321	1,521772E+0	04.02.2020  15:03:26,457325	4,941248E+0
04.02.2020  15:03:26,457329	1,538862E+0	04.02.2020  15:03:26,457333	4,936411E+0
04.02.2020  15:03:26,457337	1,555307E+0	04.02.2020  15:03:26,457341	4,931897E+0
04.02.2020  15:03:26,457345	1,570463E+0	04.02.2020  15:03:26,457349	4,924158E+0
04.02.2020  15:03:26,457353	1,584328E+0	04.02.2020  15:03:26,457357	4,918998E+0
04.02.2020  15:03:26,457361	1,605610E+0	04.02.2020  15:03:26,457365	4,911582E+0
04.02.2020  15:03:26,457369	1,622055E+0	04.02.2020  15:03:26,457373	4,903198E+0
04.02.2020  15:03:26,457377	1,634631E+0	04.02.2020  15:03:26,457381	4,896426E+0
04.02.2020  15:03:26,457385	1,650431E+0	04.02.2020  15:03:26,457389	4,889655E+0
04.02.2020  15:03:26,457393	1,668811E+0	04.02.2020  15:03:26,457397	4,882238E+0
04.02.2020  15:03:26,457401	1,681709E+0	04.02.2020  15:03:26,457405	4,872887E+0
04.02.2020  15:03:26,457409	1,698477E+0	04.02.2020  15:03:26,457413	4,863536E+0
04.02.2020  15:03:26,457417	1,716534E+0	04.02.2020  15:03:26,457421	4,855474E+0
04.02.2020  15:03:26,457425	1,732012E+0	04.02.2020  15:03:26,457429	4,847413E+0
04.02.2020  15:03:26,457433	1,745555E+0	04.02.2020  15:03:26,457437	4,834515E+0
04.02.2020  15:03:26,457441	1,764580E+0	04.02.2020  15:03:26,457445	4,824196E+0
04.02.2020  15:03:26,457449	1,781670E+0	04.02.2020  15:03:26,457453	4,813232E+0
04.02.2020  15:03:26,457457	1,796502E+0	04.02.2020  15:03:26,457461	4,801301E+0
04.02.2020  15:03:26,457465	1,810368E+0	04.02.2020  15:03:26,457469	4,786791E+0
04.02.2020  15:03:26,457473	1,829715E+0	04.02.2020  15:03:26,457477	4,774860E+0
04.02.2020  15:03:26,457481	1,845515E+0	04.02.2020  15:03:26,457485	4,763251E+0
04.02.2020  15:03:26,457489	1,860026E+0	04.02.2020  15:03:26,457493	4,744549E+0
04.02.2020  15:03:26,457497	1,873891E+0	04.02.2020  15:03:26,457501	4,732618E+0
04.02.2020  15:03:26,457505	1,892594E+0	04.02.2020  15:03:26,457509	4,715528E+0
04.02.2020  15:03:26,457513	1,907426E+0	04.02.2020  15:03:26,457517	4,698760E+0
04.02.2020  15:03:26,457521	1,922259E+0	04.02.2020  15:03:26,457525	4,679413E+0
04.02.2020  15:03:26,457529	1,936770E+0	04.02.2020  15:03:26,457533	4,660710E+0
04.02.2020  15:03:26,457537	1,957084E+0	04.02.2020  15:03:26,457541	4,643297E+0
04.02.2020  15:03:26,457545	1,970950E+0	04.02.2020  15:03:26,457549	4,617178E+0
04.02.2020  15:03:26,457553	1,988362E+0	04.02.2020  15:03:26,457557	4,598476E+0
04.02.2020  15:03:26,457561	2,007065E+0	04.02.2020  15:03:26,457565	4,576226E+0
04.02.2020  15:03:26,457569	2,019963E+0	04.02.2020  15:03:26,457573	4,555911E+0
04.02.2020  15:03:26,457577	2,035763E+0	04.02.2020  15:03:26,457581	4,519474E+0
04.02.2020  15:03:26,457585	2,051241E+0	04.02.2020  15:03:26,457589	4,496902E+0
04.02.2020  15:03:26,457593	2,070266E+0	04.02.2020  15:03:26,457597	4,464011E+0
04.02.2020  15:03:26,457601	2,085421E+0	04.02.2020  15:03:26,457605	4,430798E+0
04.02.2020  15:03:26,457609	2,101544E+0	04.02.2020  15:03:26,457613	4,390491E+0
04.02.2020  15:03:26,457617	2,117989E+0	04.02.2020  15:03:26,457621	4,352119E+0
04.02.2020  15:03:26,457625	2,133467E+0	04.02.2020  15:03:26,457629	4,309232E+0
04.02.2020  15:03:26,457633	2,148944E+0	04.02.2020  15:03:26,457637	4,246675E+0
04.02.2020  15:03:26,457641	2,161520E+0	04.02.2020  15:03:26,457645	4,188633E+0
04.02.2020  15:03:26,457649	2,181512E+0	04.02.2020  15:03:26,457653	4,120272E+0
04.02.2020  15:03:26,457657	2,198280E+0	04.02.2020  15:03:26,457661	4,031919E+0
04.02.2020  15:03:26,457665	2,212468E+0	04.02.2020  15:03:26,457669	3,883267E+0
04.02.2020  15:03:26,457673	2,227623E+0	04.02.2020  15:03:26,457677	3,678507E+0
04.02.2020  15:03:26,457681	2,247615E+0	04.02.2020  15:03:26,457685	3,362178E+0
04.02.2020  15:03:26,457689	2,261803E+0	04.02.2020  15:03:26,457693	2,905259E+0
04.02.2020  15:03:26,457697	2,276636E+0	04.02.2020  15:03:26,457701	2,333870E+0
04.02.2020  15:03:26,457705	2,295983E+0	04.02.2020  15:03:26,457709	1,718306E+0
04.02.2020  15:03:26,457713	2,311139E+0	04.02.2020  15:03:26,457717	1,156270E+0
04.02.2020  15:03:26,457721	2,325004E+0	04.02.2020  15:03:26,457725	7,325670E-1
04.02.2020  15:03:26,457729	2,340160E+0	04.02.2020  15:03:26,457733	5,945574E-1
04.02.2020  15:03:26,457737	2,360152E+0	04.02.2020  15:03:26,457741	5,355487E-1
04.02.2020  15:03:26,457745	2,375307E+0	04.02.2020  15:03:26,457749	4,742827E-1
04.02.2020  15:03:26,457753	2,389173E+0	04.02.2020  15:03:26,457757	4,384905E-1
04.02.2020  15:03:26,457761	2,407875E+0	04.02.2020  15:03:26,457765	4,072127E-1
04.02.2020  15:03:26,457769	2,424320E+0	04.02.2020  15:03:26,457773	3,843186E-1
04.02.2020  15:03:26,457777	2,440443E+0	04.02.2020  15:03:26,457781	3,546530E-1
04.02.2020  15:03:26,457785	2,452051E+0	04.02.2020  15:03:26,457789	3,375630E-1
04.02.2020  15:03:26,457793	2,473656E+0	04.02.2020  15:03:26,457797	3,230527E-1
04.02.2020  15:03:26,457801	2,481717E+0	04.02.2020  15:03:26,457805	3,066076E-1
04.02.2020  15:03:26,457809	2,497517E+0	04.02.2020  15:03:26,457813	2,933871E-1
04.02.2020  15:03:26,457817	2,515897E+0	04.02.2020  15:03:26,457821	2,772645E-1
04.02.2020  15:03:26,457825	2,530730E+0	04.02.2020  15:03:26,457829	2,653338E-1
04.02.2020  15:03:26,457833	2,546853E+0	04.02.2020  15:03:26,457837	2,508235E-1
04.02.2020  15:03:26,457841	2,560396E+0	04.02.2020  15:03:26,457845	2,401825E-1
04.02.2020  15:03:26,457849	2,580388E+0	04.02.2020  15:03:26,457853	2,292192E-1
04.02.2020  15:03:26,457857	2,594899E+0	04.02.2020  15:03:26,457861	2,150313E-1
04.02.2020  15:03:26,457865	2,610376E+0	04.02.2020  15:03:26,457869	2,079373E-1
04.02.2020  15:03:26,457873	2,627144E+0	04.02.2020  15:03:26,457877	1,985862E-1
04.02.2020  15:03:26,457881	2,640687E+0	04.02.2020  15:03:26,457885	1,905249E-1
04.02.2020  15:03:26,457889	2,657777E+0	04.02.2020  15:03:26,457893	1,811738E-1
04.02.2020  15:03:26,457897	2,672933E+0	04.02.2020  15:03:26,457901	1,740799E-1
04.02.2020  15:03:26,457905	2,693247E+0	04.02.2020  15:03:26,457909	1,666635E-1
04.02.2020  15:03:26,457913	2,708080E+0	04.02.2020  15:03:26,457917	1,586022E-1
04.02.2020  15:03:26,457921	2,722913E+0	04.02.2020  15:03:26,457925	1,508634E-1
04.02.2020  15:03:26,457929	2,739358E+0	04.02.2020  15:03:26,457933	1,450592E-1
04.02.2020  15:03:26,457937	2,756126E+0	04.02.2020  15:03:26,457941	1,382877E-1
04.02.2020  15:03:26,457945	2,770314E+0	04.02.2020  15:03:26,457949	1,315163E-1
04.02.2020  15:03:26,457953	2,787726E+0	04.02.2020  15:03:26,457957	1,250672E-1
04.02.2020  15:03:26,457961	2,810298E+0	04.02.2020  15:03:26,457965	1,211978E-1
04.02.2020  15:03:26,457969	2,821262E+0	04.02.2020  15:03:26,457973	1,141039E-1
04.02.2020  15:03:26,457977	2,835127E+0	04.02.2020  15:03:26,457981	1,086222E-1
04.02.2020  15:03:26,457985	2,852217E+0	04.02.2020  15:03:26,457989	1,034629E-1
04.02.2020  15:03:26,457993	2,871887E+0	04.02.2020  15:03:26,457997	9,830371E-2
04.02.2020  15:03:26,458001	2,885753E+0	04.02.2020  15:03:26,458005	9,314448E-2
04.02.2020  15:03:26,458009	2,900263E+0	04.02.2020  15:03:26,458013	8,895261E-2
04.02.2020  15:03:26,458017	2,917353E+0	04.02.2020  15:03:26,458021	8,443828E-2
04.02.2020  15:03:26,458025	2,933798E+0	04.02.2020  15:03:26,458029	8,056886E-2
04.02.2020  15:03:26,458033	2,947986E+0	04.02.2020  15:03:26,458037	7,637699E-2
04.02.2020  15:03:26,458041	2,962174E+0	04.02.2020  15:03:26,458045	7,154021E-2
04.02.2020  15:03:26,458049	2,983456E+0	04.02.2020  15:03:26,458053	6,896060E-2
04.02.2020  15:03:26,458057	2,997322E+0	04.02.2020  15:03:26,458061	6,412382E-2
04.02.2020  15:03:26,458065	3,011188E+0	04.02.2020  15:03:26,458069	6,089930E-2
04.02.2020  15:03:26,458073	3,028278E+0	04.02.2020  15:03:26,458077	5,767478E-2
04.02.2020  15:03:26,458081	3,046658E+0	04.02.2020  15:03:26,458085	5,477272E-2
04.02.2020  15:03:26,458089	3,062458E+0	04.02.2020  15:03:26,458093	5,090330E-2
04.02.2020  15:03:26,458097	3,077291E+0	04.02.2020  15:03:26,458101	4,800123E-2
04.02.2020  15:03:26,458105	3,095348E+0	04.02.2020  15:03:26,458109	4,509917E-2
04.02.2020  15:03:26,458113	3,109214E+0	04.02.2020  15:03:26,458117	4,251955E-2
04.02.2020  15:03:26,458121	3,125337E+0	04.02.2020  15:03:26,458125	3,929503E-2
04.02.2020  15:03:26,458129	3,139847E+0	04.02.2020  15:03:26,458133	3,639297E-2
04.02.2020  15:03:26,458137	3,160807E+0	04.02.2020  15:03:26,458141	3,478071E-2
04.02.2020  15:03:26,458145	3,172738E+0	04.02.2020  15:03:26,458149	3,091129E-2
04.02.2020  15:03:26,458153	3,188215E+0	04.02.2020  15:03:26,458157	2,929903E-2
04.02.2020  15:03:26,458161	3,206595E+0	04.02.2020  15:03:26,458165	2,736432E-2
04.02.2020  15:03:26,458169	3,222073E+0	04.02.2020  15:03:26,458173	2,542961E-2
04.02.2020  15:03:26,458177	3,238196E+0	04.02.2020  15:03:26,458181	2,284999E-2
04.02.2020  15:03:26,458185	3,253674E+0	04.02.2020  15:03:26,458189	2,156019E-2
04.02.2020  15:03:26,458193	3,269797E+0	04.02.2020  15:03:26,458197	1,994793E-2
04.02.2020  15:03:26,458201	3,287532E+0	04.02.2020  15:03:26,458205	1,769077E-2
04.02.2020  15:03:26,458209	3,302042E+0	04.02.2020  15:03:26,458213	1,607851E-2
04.02.2020  15:03:26,458217	3,314295E+0	04.02.2020  15:03:26,458221	1,543360E-2
04.02.2020  15:03:26,458225	3,336222E+0	04.02.2020  15:03:26,458229	1,349889E-2
04.02.2020  15:03:26,458233	3,350733E+0	04.02.2020  15:03:26,458237	1,156418E-2
04.02.2020  15:03:26,458241	3,363954E+0	04.02.2020  15:03:26,458245	1,027438E-2
04.02.2020  15:03:26,458249	3,383301E+0	04.02.2020  15:03:26,458253	8,984568E-3
04.02.2020  15:03:26,458257	3,398456E+0	04.02.2020  15:03:26,458261	8,984568E-3
04.02.2020  15:03:26,458265	3,413289E+0	04.02.2020  15:03:26,458269	7,694761E-3
04.02.2020  15:03:26,458273	3,427800E+0	04.02.2020  15:03:26,458277	6,727406E-3
04.02.2020  15:03:26,458281	3,449727E+0	04.02.2020  15:03:26,458285	5,760051E-3
04.02.2020  15:03:26,458289	3,464237E+0	04.02.2020  15:03:26,458293	5,437599E-3
04.02.2020  15:03:26,458297	3,476168E+0	04.02.2020  15:03:26,458301	4,792696E-3
04.02.2020  15:03:26,458305	3,497450E+0	04.02.2020  15:03:26,458309	3,825341E-3
04.02.2020  15:03:26,458313	3,514218E+0	04.02.2020  15:03:26,458317	3,825341E-3
04.02.2020  15:03:26,458321	3,528084E+0	04.02.2020  15:03:26,458325	2,535534E-3
04.02.2020  15:03:26,458329	3,542594E+0	04.02.2020  15:03:26,458333	2,535534E-3
04.02.2020  15:03:26,458337	3,563231E+0	04.02.2020  15:03:26,458341	2,535534E-3
04.02.2020  15:03:26,458345	3,577742E+0	04.02.2020  15:03:26,458349	1,568178E-3
04.02.2020  15:03:26,458353	3,592575E+0	04.02.2020  15:03:26,458357	1,568178E-3
04.02.2020  15:03:26,458361	3,605473E+0	04.02.2020  15:03:26,458365	1,568178E-3
04.02.2020  15:03:26,458369	3,625788E+0	04.02.2020  15:03:26,458373	9,232750E-4
04.02.2020  15:03:26,458377	3,640943E+0	04.02.2020  15:03:26,458381	9,232750E-4
04.02.2020  15:03:26,458385	3,654164E+0	04.02.2020  15:03:26,458389	1,890630E-3
04.02.2020  15:03:26,458393	3,674478E+0	04.02.2020  15:03:26,458397	1,568178E-3
04.02.2020  15:03:26,458401	3,691246E+0	04.02.2020  15:03:26,458405	1,568178E-3
04.02.2020  15:03:26,458409	3,703177E+0	04.02.2020  15:03:26,458413	1,568178E-3
04.02.2020  15:03:26,458417	3,717688E+0	04.02.2020  15:03:26,458421	1,245727E-3
04.02.2020  15:03:26,458425	3,737357E+0	04.02.2020  15:03:26,458429	9,232750E-4
04.02.2020  15:03:26,458433	3,753158E+0	04.02.2020  15:03:26,458437	9,232750E-4
04.02.2020  15:03:26,458441	3,767023E+0	04.02.2020  15:03:26,458445	1,245727E-3
04.02.2020  15:03:26,458449	3,782824E+0	04.02.2020  15:03:26,458453	9,232750E-4
04.02.2020  15:03:26,458457	3,801526E+0	04.02.2020  15:03:26,458461	6,008232E-4
04.02.2020  15:03:26,458465	3,815392E+0	04.02.2020  15:03:26,458469	9,232750E-4
04.02.2020  15:03:26,458473	3,830225E+0	04.02.2020  15:03:26,458477	6,008232E-4
04.02.2020  15:03:26,458481	3,850862E+0	04.02.2020  15:03:26,458485	9,232750E-4
04.02.2020  15:03:26,458489	3,865372E+0	04.02.2020  15:03:26,458493	1,245727E-3
04.02.2020  15:03:26,458497	3,879560E+0	04.02.2020  15:03:26,458501	6,008232E-4
04.02.2020  15:03:26,458505	3,894071E+0	04.02.2020  15:03:26,458509	1,245727E-3
04.02.2020  15:03:26,458513	3,912773E+0	04.02.2020  15:03:26,458517	6,008232E-4
04.02.2020  15:03:26,458521	3,927929E+0	04.02.2020  15:03:26,458525	2,783715E-4
04.02.2020  15:03:26,458529	3,940505E+0	04.02.2020  15:03:26,458533	6,008232E-4
04.02.2020  15:03:26,458537	3,964689E+0	04.02.2020  15:03:26,458541	-4,408025E-5
04.02.2020  15:03:26,458545	3,975330E+0	04.02.2020  15:03:26,458549	2,783715E-4
04.02.2020  15:03:26,458553	3,991775E+0	04.02.2020  15:03:26,458557	9,232750E-4
04.02.2020  15:03:26,458561	4,007253E+0	04.02.2020  15:03:26,458565	2,783715E-4
04.02.2020  15:03:26,458569	4,026923E+0	04.02.2020  15:03:26,458573	6,008232E-4
04.02.2020  15:03:26,458577	4,040144E+0	04.02.2020  15:03:26,458581	9,232750E-4
04.02.2020  15:03:26,458585	4,057556E+0	04.02.2020  15:03:26,458589	6,008232E-4
04.02.2020  15:03:26,458593	4,072712E+0	04.02.2020  15:03:26,458597	9,232750E-4
04.02.2020  15:03:26,458601	4,088512E+0	04.02.2020  15:03:26,458605	2,783715E-4
04.02.2020  15:03:26,458609	4,104635E+0	04.02.2020  15:03:26,458613	9,232750E-4
04.02.2020  15:03:26,458617	4,118823E+0	04.02.2020  15:03:26,458621	6,008232E-4
04.02.2020  15:03:26,458625	4,137526E+0	04.02.2020  15:03:26,458629	-4,408025E-5
04.02.2020  15:03:26,458633	4,150424E+0	04.02.2020  15:03:26,458637	2,783715E-4
04.02.2020  15:03:26,458641	4,168159E+0	04.02.2020  15:03:26,458645	-4,408025E-5
04.02.2020  15:03:26,458649	4,182025E+0	04.02.2020  15:03:26,458653	2,783715E-4
04.02.2020  15:03:26,458657	4,202662E+0	04.02.2020  15:03:26,458661	2,783715E-4
04.02.2020  15:03:26,458665	4,214915E+0	04.02.2020  15:03:26,458669	2,783715E-4
04.02.2020  15:03:26,458673	4,231683E+0	04.02.2020  15:03:26,458677	6,008232E-4
04.02.2020  15:03:26,458681	4,250385E+0	04.02.2020  15:03:26,458685	-4,408025E-5
04.02.2020  15:03:26,458689	4,267476E+0	04.02.2020  15:03:26,458693	9,232750E-4
04.02.2020  15:03:26,458697	4,281019E+0	04.02.2020  15:03:26,458701	-4,408025E-5
04.02.2020  15:03:26,458705	4,294884E+0	04.02.2020  15:03:26,458709	-4,408025E-5
04.02.2020  15:03:26,458713	4,316167E+0	04.02.2020  15:03:26,458717	-4,408025E-5
04.02.2020  15:03:26,458721	4,331000E+0	04.02.2020  15:03:26,458725	-3,665320E-4
04.02.2020  15:03:26,458729	4,342930E+0	04.02.2020  15:03:26,458733	-4,408025E-5
04.02.2020  15:03:26,458737	4,362278E+0	04.02.2020  15:03:26,458741	-4,408025E-5
04.02.2020  15:03:26,458745	4,378078E+0	04.02.2020  15:03:26,458749	2,783715E-4
04.02.2020  15:03:26,458753	4,393234E+0	04.02.2020  15:03:26,458757	2,783715E-4
04.02.2020  15:03:26,458761	4,407744E+0	04.02.2020  15:03:26,458765	2,783715E-4
04.02.2020  15:03:26,458769	4,426124E+0	04.02.2020  15:03:26,458773	2,783715E-4
04.02.2020  15:03:26,458777	4,440312E+0	04.02.2020  15:03:26,458781	-4,408025E-5
04.02.2020  15:03:26,458785	4,456113E+0	04.02.2020  15:03:26,458789	-4,408025E-5
04.02.2020  15:03:26,458793	4,470301E+0	04.02.2020  15:03:26,458797	-6,889837E-4
04.02.2020  15:03:26,458801	4,489971E+0	04.02.2020  15:03:26,458805	-4,408025E-5
04.02.2020  15:03:26,458809	4,507384E+0	04.02.2020  15:03:26,458813	-4,408025E-5
04.02.2020  15:03:26,458817	4,518347E+0	04.02.2020  15:03:26,458821	-4,408025E-5
04.02.2020  15:03:26,458825	4,539952E+0	04.02.2020  15:03:26,458829	-3,665320E-4
04.02.2020  15:03:26,458833	4,552528E+0	04.02.2020  15:03:26,458837	-4,408025E-5
04.02.2020  15:03:26,458841	4,568328E+0	04.02.2020  15:03:26,458845	-4,408025E-5
04.02.2020  15:03:26,458849	4,586063E+0	04.02.2020  15:03:26,458853	-4,408025E-5
04.02.2020  15:03:26,458857	4,602186E+0	04.02.2020  15:03:26,458861	-4,408025E-5
04.02.2020  15:03:26,458865	4,618309E+0	04.02.2020  15:03:26,458869	2,783715E-4
04.02.2020  15:03:26,458873	4,633142E+0	04.02.2020  15:03:26,458877	-4,408025E-5
04.02.2020  15:03:26,458881	4,649910E+0	04.02.2020  15:03:26,458885	-4,408025E-5
04.02.2020  15:03:26,458889	4,665065E+0	04.02.2020  15:03:26,458893	2,783715E-4
04.02.2020  15:03:26,458897	4,678608E+0	04.02.2020  15:03:26,458901	-4,408025E-5
04.02.2020  15:03:26,458905	4,697311E+0	04.02.2020  15:03:26,458909	-4,408025E-5
04.02.2020  15:03:26,458913	4,714079E+0	04.02.2020  15:03:26,458917	-4,408025E-5
04.02.2020  15:03:26,458921	4,728267E+0	04.02.2020  15:03:26,458925	-3,665320E-4
04.02.2020  15:03:26,458929	4,744712E+0	04.02.2020  15:03:26,458933	2,783715E-4
04.02.2020  15:03:26,458937	4,758900E+0	04.02.2020  15:03:26,458941	-6,889837E-4
04.02.2020  15:03:26,458945	4,782440E+0	04.02.2020  15:03:26,458949	2,783715E-4
04.02.2020  15:03:26,458953	4,793081E+0	04.02.2020  15:03:26,458957	-4,408025E-5
04.02.2020  15:03:26,458961	4,806624E+0	04.02.2020  15:03:26,458965	-4,408025E-5
04.02.2020  15:03:26,458969	4,826294E+0	04.02.2020  15:03:26,458973	-3,665320E-4
04.02.2020  15:03:26,458977	4,840482E+0	04.02.2020  15:03:26,458981	-3,665320E-4
04.02.2020  15:03:26,458985	4,858217E+0	04.02.2020  15:03:26,458989	-3,665320E-4
04.02.2020  15:03:26,458993	4,869503E+0	04.02.2020  15:03:26,458997	-4,408025E-5
04.02.2020  15:03:26,459001	4,892398E+0	04.02.2020  15:03:26,459005	-3,665320E-4
04.02.2020  15:03:26,459009	4,906586E+0	04.02.2020  15:03:26,459013	-4,408025E-5
04.02.2020  15:03:26,459017	4,921419E+0	04.02.2020  15:03:26,459021	-6,889837E-4
04.02.2020  15:03:26,459025	4,937542E+0	04.02.2020  15:03:26,459029	-3,665320E-4
04.02.2020  15:03:26,459033	4,957534E+0	04.02.2020  15:03:26,459037	-3,665320E-4
04.02.2020  15:03:26,459041	4,970755E+0	04.02.2020  15:03:26,459045	-6,889837E-4
04.02.2020  15:03:26,459049	4,977526E+0	04.02.2020  15:03:26,459053	-1,011435E-3
04.02.2020  15:03:26,459057	4,961726E+0	04.02.2020  15:03:26,459061	-3,665320E-4
04.02.2020  15:03:26,459065	4,946248E+0	04.02.2020  15:03:26,459069	-3,665320E-4
04.02.2020  15:03:26,459073	4,932060E+0	04.02.2020  15:03:26,459077	-4,408025E-5
04.02.2020  15:03:26,459081	4,916259E+0	04.02.2020  15:03:26,459085	-3,665320E-4
04.02.2020  15:03:26,459089	4,898524E+0	04.02.2020  15:03:26,459093	-6,889837E-4
04.02.2020  15:03:26,459097	4,879177E+0	04.02.2020  15:03:26,459101	-3,665320E-4
04.02.2020  15:03:26,459105	4,867891E+0	04.02.2020  15:03:26,459109	-4,408025E-5
04.02.2020  15:03:26,459113	4,853058E+0	04.02.2020  15:03:26,459117	-3,665320E-4
04.02.2020  15:03:26,459121	4,834033E+0	04.02.2020  15:03:26,459125	-1,011435E-3
04.02.2020  15:03:26,459129	4,816943E+0	04.02.2020  15:03:26,459133	-1,011435E-3
04.02.2020  15:03:26,459137	4,807269E+0	04.02.2020  15:03:26,459141	-6,889837E-4
04.02.2020  15:03:26,459145	4,786954E+0	04.02.2020  15:03:26,459149	-4,408025E-5
04.02.2020  15:03:26,459153	4,769864E+0	04.02.2020  15:03:26,459157	-6,889837E-4
04.02.2020  15:03:26,459161	4,756965E+0	04.02.2020  15:03:26,459165	-6,889837E-4
04.02.2020  15:03:26,459169	4,740843E+0	04.02.2020  15:03:26,459173	-6,889837E-4
04.02.2020  15:03:26,459177	4,722140E+0	04.02.2020  15:03:26,459181	-3,665320E-4
04.02.2020  15:03:26,459185	4,707629E+0	04.02.2020  15:03:26,459189	-4,408025E-5
04.02.2020  15:03:26,459193	4,690862E+0	04.02.2020  15:03:26,459197	-6,889837E-4
04.02.2020  15:03:26,459201	4,676029E+0	04.02.2020  15:03:26,459205	-6,889837E-4
04.02.2020  15:03:26,459209	4,659906E+0	04.02.2020  15:03:26,459213	-4,408025E-5
04.02.2020  15:03:26,459217	4,644105E+0	04.02.2020  15:03:26,459221	-3,665320E-4
04.02.2020  15:03:26,459225	4,629272E+0	04.02.2020  15:03:26,459229	-6,889837E-4
04.02.2020  15:03:26,459233	4,608313E+0	04.02.2020  15:03:26,459237	-6,889837E-4
04.02.2020  15:03:26,459241	4,595092E+0	04.02.2020  15:03:26,459245	-6,889837E-4
04.02.2020  15:03:26,459249	4,581549E+0	04.02.2020  15:03:26,459253	-6,889837E-4
04.02.2020  15:03:26,459257	4,567038E+0	04.02.2020  15:03:26,459261	-1,011435E-3
04.02.2020  15:03:26,459265	4,545433E+0	04.02.2020  15:03:26,459269	-6,889837E-4
04.02.2020  15:03:26,459273	4,532213E+0	04.02.2020  15:03:26,459277	-1,011435E-3
04.02.2020  15:03:26,459281	4,518992E+0	04.02.2020  15:03:26,459285	-1,011435E-3
04.02.2020  15:03:26,459289	4,499967E+0	04.02.2020  15:03:26,459293	-6,889837E-4
04.02.2020  15:03:26,459297	4,483844E+0	04.02.2020  15:03:26,459301	-3,665320E-4
04.02.2020  15:03:26,459305	4,467721E+0	04.02.2020  15:03:26,459309	-4,408025E-5
04.02.2020  15:03:26,459313	4,454501E+0	04.02.2020  15:03:26,459317	-1,011435E-3
04.02.2020  15:03:26,459321	4,436121E+0	04.02.2020  15:03:26,459325	-4,408025E-5
04.02.2020  15:03:26,459329	4,418385E+0	04.02.2020  15:03:26,459333	-3,665320E-4
04.02.2020  15:03:26,459337	4,406777E+0	04.02.2020  15:03:26,459341	-3,665320E-4
04.02.2020  15:03:26,459345	4,388074E+0	04.02.2020  15:03:26,459349	-4,408025E-5
04.02.2020  15:03:26,459353	4,370017E+0	04.02.2020  15:03:26,459357	-6,889837E-4
04.02.2020  15:03:26,459361	4,357441E+0	04.02.2020  15:03:26,459365	-3,665320E-4
04.02.2020  15:03:26,459369	4,340028E+0	04.02.2020  15:03:26,459373	-1,011435E-3
04.02.2020  15:03:26,459377	4,321003E+0	04.02.2020  15:03:26,459381	-3,665320E-4
04.02.2020  15:03:26,459385	4,307138E+0	04.02.2020  15:03:26,459389	-6,889837E-4
04.02.2020  15:03:26,459393	4,294239E+0	04.02.2020  15:03:26,459397	-6,889837E-4
04.02.2020  15:03:26,459401	4,279084E+0	04.02.2020  15:03:26,459405	-3,665320E-4
04.02.2020  15:03:26,459409	4,260059E+0	04.02.2020  15:03:26,459413	-3,665320E-4
04.02.2020  15:03:26,459417	4,245226E+0	04.02.2020  15:03:26,459421	-3,665320E-4
04.02.2020  15:03:26,459425	4,229426E+0	04.02.2020  15:03:26,459429	-6,889837E-4
04.02.2020  15:03:26,459433	4,210078E+0	04.02.2020  15:03:26,459437	-6,889837E-4
04.02.2020  15:03:26,459441	4,194600E+0	04.02.2020  15:03:26,459445	-3,665320E-4
04.02.2020  15:03:26,459449	4,182347E+0	04.02.2020  15:03:26,459453	-3,665320E-4
04.02.2020  15:03:26,459457	4,163967E+0	04.02.2020  15:03:26,459461	-6,889837E-4
04.02.2020  15:03:26,459465	4,147844E+0	04.02.2020  15:03:26,459469	-6,889837E-4
04.02.2020  15:03:26,459473	4,131399E+0	04.02.2020  15:03:26,459477	-1,011435E-3
04.02.2020  15:03:26,459481	4,115276E+0	04.02.2020  15:03:26,459485	-3,665320E-4
04.02.2020  15:03:26,459489	4,101733E+0	04.02.2020  15:03:26,459493	-4,408025E-5
04.02.2020  15:03:26,459497	4,080773E+0	04.02.2020  15:03:26,459501	-1,011435E-3
04.02.2020  15:03:26,459505	4,069165E+0	04.02.2020  15:03:26,459509	-1,011435E-3
04.02.2020  15:03:26,459513	4,052720E+0	04.02.2020  15:03:26,459517	-4,408025E-5
04.02.2020  15:03:26,459521	4,034339E+0	04.02.2020  15:03:26,459525	-1,011435E-3
04.02.2020  15:03:26,459529	4,019506E+0	04.02.2020  15:03:26,459533	-3,665320E-4
04.02.2020  15:03:26,459537	4,004674E+0	04.02.2020  15:03:26,459541	-3,665320E-4
04.02.2020  15:03:26,459545	3,989841E+0	04.02.2020  15:03:26,459549	-4,408025E-5
04.02.2020  15:03:26,459553	3,970816E+0	04.02.2020  15:03:26,459557	-6,889837E-4
04.02.2020  15:03:26,459561	3,956628E+0	04.02.2020  15:03:26,459565	-6,889837E-4
04.02.2020  15:03:26,459569	3,939537E+0	04.02.2020  15:03:26,459573	-3,665320E-4
04.02.2020  15:03:26,459577	3,920835E+0	04.02.2020  15:03:26,459581	-3,665320E-4
04.02.2020  15:03:26,459585	3,907614E+0	04.02.2020  15:03:26,459589	-3,665320E-4
04.02.2020  15:03:26,459593	3,892459E+0	04.02.2020  15:03:26,459597	-6,889837E-4
